task,H,B,query_ordinal,condition,mode,record_id,success,primitive_steps,decisions,predictor_calls,prediction_blocks,optimizer_seed,prelude,elapsed_seconds,variant,planned_actions_per_decision,maximum_executed_actions_per_decision
pusht,140,280,117,prefix_b,released_raw,ap-fresh-pusht-117,False,280,56,8400,2520000,26208331,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",90.4998,LeWM (5-action replanning),25,5
pusht,140,280,118,clean,released_raw,ap-fresh-pusht-118,False,280,56,8400,2520000,26209331,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",90.5849,LeWM (5-action replanning),25,5
pusht,140,280,118,prefix_a,released_raw,ap-fresh-pusht-118,False,280,56,8400,2520000,26209331,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",90.4567,LeWM (5-action replanning),25,5
pusht,140,280,118,prefix_b,released_raw,ap-fresh-pusht-118,False,280,56,8400,2520000,26209331,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",90.0387,LeWM (5-action replanning),25,5
pusht,140,280,119,clean,released_raw,ap-fresh-pusht-119,False,280,56,8400,2520000,26210331,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",105.1366,LeWM (5-action replanning),25,5
pusht,140,280,119,prefix_a,released_raw,ap-fresh-pusht-119,False,280,56,8400,2520000,26210331,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",96.1606,LeWM (5-action replanning),25,5
pusht,140,280,119,prefix_b,released_raw,ap-fresh-pusht-119,False,280,56,8400,2520000,26210331,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",90.5354,LeWM (5-action replanning),25,5
pusht,140,280,120,clean,released_raw,ap-fresh-pusht-120,False,280,56,8400,2520000,26211331,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",90.5862,LeWM (5-action replanning),25,5
pusht,140,280,120,prefix_a,released_raw,ap-fresh-pusht-120,True,59,12,1800,540000,26211331,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",19.5111,LeWM (5-action replanning),25,5
pusht,140,280,120,prefix_b,released_raw,ap-fresh-pusht-120,False,280,56,8400,2520000,26211331,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",89.9363,LeWM (5-action replanning),25,5
pusht,140,280,121,clean,released_raw,ap-fresh-pusht-121,False,280,56,8400,2520000,26212331,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",97.485,LeWM (5-action replanning),25,5
pusht,140,280,121,prefix_a,released_raw,ap-fresh-pusht-121,False,280,56,8400,2520000,26212331,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",110.3393,LeWM (5-action replanning),25,5
pusht,140,280,121,prefix_b,released_raw,ap-fresh-pusht-121,False,280,56,8400,2520000,26212331,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",102.6122,LeWM (5-action replanning),25,5
pusht,140,280,122,clean,released_raw,ap-fresh-pusht-122,False,280,56,8400,2520000,26213331,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",103.6151,LeWM (5-action replanning),25,5
pusht,140,280,122,prefix_a,released_raw,ap-fresh-pusht-122,False,280,56,8400,2520000,26213331,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",103.3113,LeWM (5-action replanning),25,5
pusht,140,280,122,prefix_b,released_raw,ap-fresh-pusht-122,False,280,56,8400,2520000,26213331,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",110.1123,LeWM (5-action replanning),25,5
pusht,140,280,123,clean,released_raw,ap-fresh-pusht-123,False,280,56,8400,2520000,26214331,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",108.6142,LeWM (5-action replanning),25,5
pusht,140,280,123,prefix_a,released_raw,ap-fresh-pusht-123,False,280,56,8400,2520000,26214331,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",103.4416,LeWM (5-action replanning),25,5
pusht,140,280,123,prefix_b,released_raw,ap-fresh-pusht-123,False,280,56,8400,2520000,26214331,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",92.2117,LeWM (5-action replanning),25,5
pusht,140,280,124,clean,released_raw,ap-fresh-pusht-124,False,280,56,8400,2520000,26215331,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",90.5449,LeWM (5-action replanning),25,5
pusht,140,280,124,prefix_a,released_raw,ap-fresh-pusht-124,False,280,56,8400,2520000,26215331,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",90.6861,LeWM (5-action replanning),25,5
pusht,140,280,124,prefix_b,released_raw,ap-fresh-pusht-124,False,280,56,8400,2520000,26215331,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",91.8782,LeWM (5-action replanning),25,5
pusht,140,280,125,clean,released_raw,ap-fresh-pusht-125,False,280,56,8400,2520000,26216331,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",90.0748,LeWM (5-action replanning),25,5
pusht,140,280,125,prefix_a,released_raw,ap-fresh-pusht-125,False,280,56,8400,2520000,26216331,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",90.6843,LeWM (5-action replanning),25,5
pusht,140,280,125,prefix_b,released_raw,ap-fresh-pusht-125,False,280,56,8400,2520000,26216331,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",90.7599,LeWM (5-action replanning),25,5
pusht,140,280,126,clean,released_raw,ap-fresh-pusht-126,False,280,56,8400,2520000,26217331,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",90.5902,LeWM (5-action replanning),25,5
pusht,140,280,126,prefix_a,released_raw,ap-fresh-pusht-126,False,280,56,8400,2520000,26217331,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",90.7142,LeWM (5-action replanning),25,5
pusht,140,280,126,prefix_b,released_raw,ap-fresh-pusht-126,False,280,56,8400,2520000,26217331,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",90.793,LeWM (5-action replanning),25,5
pusht,140,280,127,clean,released_raw,ap-fresh-pusht-127,False,280,56,8400,2520000,26218331,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",91.0134,LeWM (5-action replanning),25,5
pusht,140,280,127,prefix_a,released_raw,ap-fresh-pusht-127,False,280,56,8400,2520000,26218331,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",91.2204,LeWM (5-action replanning),25,5
pusht,140,280,127,prefix_b,released_raw,ap-fresh-pusht-127,False,280,56,8400,2520000,26218331,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",96.2319,LeWM (5-action replanning),25,5
reacher,150,300,0,clean,released_raw,ap-fresh-reacher-000,True,33,7,1050,315000,27091351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",13.4752,LeWM (5-action replanning),25,5
reacher,150,300,0,prefix_a,released_raw,ap-fresh-reacher-000,True,112,23,3450,1035000,27091351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",36.6726,LeWM (5-action replanning),25,5
reacher,150,300,0,prefix_b,released_raw,ap-fresh-reacher-000,True,96,20,3000,900000,27091351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",31.6961,LeWM (5-action replanning),25,5
reacher,150,300,1,clean,released_raw,ap-fresh-reacher-001,True,83,17,2550,765000,27092351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",29.4059,LeWM (5-action replanning),25,5
reacher,150,300,1,prefix_a,released_raw,ap-fresh-reacher-001,True,166,34,5100,1530000,27092351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",53.6375,LeWM (5-action replanning),25,5
reacher,150,300,1,prefix_b,released_raw,ap-fresh-reacher-001,True,83,17,2550,765000,27092351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",26.8101,LeWM (5-action replanning),25,5
reacher,150,300,2,clean,released_raw,ap-fresh-reacher-002,True,61,13,1950,585000,27093351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",23.052,LeWM (5-action replanning),25,5
reacher,150,300,2,prefix_a,released_raw,ap-fresh-reacher-002,True,37,8,1200,360000,27093351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",12.6347,LeWM (5-action replanning),25,5
reacher,150,300,2,prefix_b,released_raw,ap-fresh-reacher-002,True,259,52,7800,2340000,27093351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",81.8252,LeWM (5-action replanning),25,5
reacher,150,300,3,clean,released_raw,ap-fresh-reacher-003,False,300,60,9000,2700000,27094351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",107.3295,LeWM (5-action replanning),25,5
reacher,150,300,3,prefix_a,released_raw,ap-fresh-reacher-003,False,300,60,9000,2700000,27094351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",94.4045,LeWM (5-action replanning),25,5
reacher,150,300,3,prefix_b,released_raw,ap-fresh-reacher-003,True,130,26,3900,1170000,27094351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",40.8725,LeWM (5-action replanning),25,5
reacher,150,300,4,clean,released_raw,ap-fresh-reacher-004,True,150,30,4500,1350000,27095351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",47.4071,LeWM (5-action replanning),25,5
reacher,150,300,4,prefix_a,released_raw,ap-fresh-reacher-004,True,39,8,1200,360000,27095351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",12.6235,LeWM (5-action replanning),25,5
reacher,150,300,4,prefix_b,released_raw,ap-fresh-reacher-004,True,150,30,4500,1350000,27095351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",47.9777,LeWM (5-action replanning),25,5
reacher,150,300,5,clean,released_raw,ap-fresh-reacher-005,True,222,45,6750,2025000,27096351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",71.8917,LeWM (5-action replanning),25,5
reacher,150,300,5,prefix_a,released_raw,ap-fresh-reacher-005,False,300,60,9000,2700000,27096351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",95.9271,LeWM (5-action replanning),25,5
reacher,150,300,5,prefix_b,released_raw,ap-fresh-reacher-005,False,300,60,9000,2700000,27096351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",95.9243,LeWM (5-action replanning),25,5
reacher,150,300,6,clean,released_raw,ap-fresh-reacher-006,True,2,1,150,45000,27097351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",1.616,LeWM (5-action replanning),25,5
reacher,150,300,6,prefix_a,released_raw,ap-fresh-reacher-006,True,0,0,0,0,27097351,"{""initial_success"": false, ""success"": true, ""terminal_without_success"": false, ""category"": ""prelude_success"", ""primitive_steps"": 3}",0.0066,LeWM (5-action replanning),25,5
reacher,150,300,6,prefix_b,released_raw,ap-fresh-reacher-006,True,43,9,1350,405000,27097351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",14.3831,LeWM (5-action replanning),25,5
reacher,150,300,7,clean,released_raw,ap-fresh-reacher-007,True,137,28,4200,1260000,27098351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",45.3348,LeWM (5-action replanning),25,5
reacher,150,300,7,prefix_a,released_raw,ap-fresh-reacher-007,True,121,25,3750,1125000,27098351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",39.9093,LeWM (5-action replanning),25,5
reacher,150,300,7,prefix_b,released_raw,ap-fresh-reacher-007,True,120,24,3600,1080000,27098351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",38.0521,LeWM (5-action replanning),25,5
