task,controller,query_ordinal,condition,success,primitive_steps,prediction_blocks
cube,AP-rank,69,prefix_a,0,150,240
cube,AP-rank,69,prefix_b,0,150,240
cube,AP-rank,70,clean,1,29,48
cube,AP-rank,70,prefix_a,1,34,56
cube,AP-rank,70,prefix_b,0,150,240
cube,AP-rank,71,clean,1,19,32
cube,AP-rank,71,prefix_a,0,150,240
cube,AP-rank,71,prefix_b,1,25,40
cube,AP-rank,72,clean,1,46,80
cube,AP-rank,72,prefix_a,0,150,240
cube,AP-rank,72,prefix_b,1,41,72
cube,AP-rank,73,clean,1,40,64
cube,AP-rank,73,prefix_a,0,150,240
cube,AP-rank,73,prefix_b,0,150,240
cube,AP-rank,74,clean,1,50,80
cube,AP-rank,74,prefix_a,0,150,240
cube,AP-rank,74,prefix_b,0,150,240
cube,AP-rank,75,clean,1,32,56
cube,AP-rank,75,prefix_a,1,27,48
cube,AP-rank,75,prefix_b,1,19,32
cube,AP-rank,76,clean,0,150,240
cube,AP-rank,76,prefix_a,0,150,240
cube,AP-rank,76,prefix_b,0,150,240
cube,AP-rank,77,clean,1,29,48
cube,AP-rank,77,prefix_a,0,150,240
cube,AP-rank,77,prefix_b,0,150,240
cube,AP-rank,78,clean,1,17,32
cube,AP-rank,78,prefix_a,1,16,32
cube,AP-rank,78,prefix_b,0,150,240
cube,AP-rank,79,clean,0,150,240
cube,AP-rank,79,prefix_a,0,150,240
cube,AP-rank,79,prefix_b,0,150,240
cube,AP-rank,80,clean,1,49,80
cube,AP-rank,80,prefix_a,0,150,240
cube,AP-rank,80,prefix_b,0,150,240
cube,AP-rank,81,clean,0,150,240
cube,AP-rank,81,prefix_a,0,150,240
cube,AP-rank,81,prefix_b,0,150,240
cube,AP-rank,82,clean,0,150,240
cube,AP-rank,82,prefix_a,0,150,240
cube,AP-rank,82,prefix_b,0,150,240
cube,AP-rank,83,clean,1,33,56
cube,AP-rank,83,prefix_a,1,33,56
cube,AP-rank,83,prefix_b,1,32,56
cube,AP-rank,84,clean,0,150,240
cube,AP-rank,84,prefix_a,0,150,240
cube,AP-rank,84,prefix_b,0,150,240
cube,AP-rank,85,clean,0,150,240
cube,AP-rank,85,prefix_a,0,150,240
cube,AP-rank,85,prefix_b,0,150,240
cube,AP-rank,86,clean,1,24,40
cube,AP-rank,86,prefix_a,0,150,240
cube,AP-rank,86,prefix_b,1,40,64
cube,AP-rank,87,clean,1,59,96
cube,AP-rank,87,prefix_a,0,150,240
cube,AP-rank,87,prefix_b,0,150,240
cube,AP-rank,88,clean,0,150,240
cube,AP-rank,88,prefix_a,1,53,88
cube,AP-rank,88,prefix_b,1,52,88
cube,AP-rank,89,clean,1,17,32
cube,AP-rank,89,prefix_a,0,150,240
cube,AP-rank,89,prefix_b,1,10,16
cube,AP-rank,90,clean,0,150,240
cube,AP-rank,90,prefix_a,0,150,240
cube,AP-rank,90,prefix_b,0,150,240
cube,AP-rank,91,clean,1,35,56
cube,AP-rank,91,prefix_a,1,30,48
cube,AP-rank,91,prefix_b,1,26,48
cube,AP-rank,92,clean,1,17,32
cube,AP-rank,92,prefix_a,1,22,40
cube,AP-rank,92,prefix_b,1,22,40
cube,AP-rank,93,clean,0,150,240
cube,AP-rank,93,prefix_a,0,150,240
cube,AP-rank,93,prefix_b,0,150,240
cube,AP-rank,94,clean,1,34,56
cube,AP-rank,94,prefix_a,0,150,240
cube,AP-rank,94,prefix_b,1,37,64
cube,AP-rank,95,clean,1,53,88
cube,AP-rank,95,prefix_a,0,150,240
cube,AP-rank,95,prefix_b,0,150,240
cube,AP-rank,96,clean,1,41,72
cube,AP-rank,96,prefix_a,0,150,240
cube,AP-rank,96,prefix_b,1,39,64
cube,AP-rank,97,clean,1,26,48
cube,AP-rank,97,prefix_a,1,45,72
cube,AP-rank,97,prefix_b,0,150,240
cube,AP-rank,98,clean,1,18,32
cube,AP-rank,98,prefix_a,1,22,40
cube,AP-rank,98,prefix_b,0,150,240
cube,AP-rank,99,clean,1,32,56
cube,AP-rank,99,prefix_a,0,150,240
cube,AP-rank,99,prefix_b,0,150,240
cube,AP-rank,100,clean,1,24,40
cube,AP-rank,100,prefix_a,1,23,40
cube,AP-rank,100,prefix_b,1,23,40
cube,AP-rank,101,clean,1,41,72
cube,AP-rank,101,prefix_a,1,32,56
cube,AP-rank,101,prefix_b,0,150,240
cube,AP-rank,102,clean,1,41,72
cube,AP-rank,102,prefix_a,0,150,240
cube,AP-rank,102,prefix_b,1,40,64
cube,AP-rank,103,clean,1,46,80
cube,AP-rank,103,prefix_a,0,150,240
cube,AP-rank,103,prefix_b,1,33,56
cube,AP-rank,104,clean,1,16,32
cube,AP-rank,104,prefix_a,0,150,240
cube,AP-rank,104,prefix_b,0,150,240
cube,AP-rank,105,clean,0,150,240
cube,AP-rank,105,prefix_a,0,150,240
cube,AP-rank,105,prefix_b,0,150,240
cube,AP-rank,106,clean,1,23,40
cube,AP-rank,106,prefix_a,1,23,40
cube,AP-rank,106,prefix_b,1,25,40
cube,AP-rank,107,clean,1,22,40
cube,AP-rank,107,prefix_a,0,150,240
cube,AP-rank,107,prefix_b,1,18,32
cube,AP-rank,108,clean,1,32,56
cube,AP-rank,108,prefix_a,0,150,240
cube,AP-rank,108,prefix_b,1,30,48
cube,AP-rank,109,clean,1,16,32
cube,AP-rank,109,prefix_a,0,150,240
cube,AP-rank,109,prefix_b,1,21,40
cube,AP-rank,110,clean,1,33,56
cube,AP-rank,110,prefix_a,1,30,48
cube,AP-rank,110,prefix_b,1,35,56
cube,AP-rank,111,clean,1,37,64
cube,AP-rank,111,prefix_a,1,34,56
cube,AP-rank,111,prefix_b,0,150,240
cube,AP-rank,112,clean,0,150,240
cube,AP-rank,112,prefix_a,1,43,72
cube,AP-rank,112,prefix_b,0,150,240
cube,AP-rank,113,clean,0,150,240
cube,AP-rank,113,prefix_a,0,150,240
cube,AP-rank,113,prefix_b,0,150,240
cube,AP-rank,114,clean,1,33,56
cube,AP-rank,114,prefix_a,1,43,72
cube,AP-rank,114,prefix_b,1,45,72
cube,AP-rank,115,clean,1,62,104
cube,AP-rank,115,prefix_a,0,150,240
cube,AP-rank,115,prefix_b,0,150,240
cube,AP-rank,116,clean,0,150,240
cube,AP-rank,116,prefix_a,0,150,240
cube,AP-rank,116,prefix_b,0,150,240
cube,AP-rank,117,clean,1,25,40
cube,AP-rank,117,prefix_a,1,28,48
cube,AP-rank,117,prefix_b,1,27,48
cube,AP-rank,118,clean,1,45,72
cube,AP-rank,118,prefix_a,1,34,56
cube,AP-rank,118,prefix_b,1,31,56
cube,AP-rank,119,clean,1,46,80
cube,AP-rank,119,prefix_a,1,41,72
cube,AP-rank,119,prefix_b,0,150,240
cube,AP-rank,120,clean,0,150,240
cube,AP-rank,120,prefix_a,1,40,64
cube,AP-rank,120,prefix_b,0,150,240
cube,AP-rank,121,clean,0,150,240
cube,AP-rank,121,prefix_a,0,150,240
cube,AP-rank,121,prefix_b,0,150,240
cube,AP-rank,122,clean,1,52,88
cube,AP-rank,122,prefix_a,0,150,240
cube,AP-rank,122,prefix_b,0,150,240
cube,AP-rank,123,clean,1,42,72
cube,AP-rank,123,prefix_a,0,150,240
cube,AP-rank,123,prefix_b,1,43,72
cube,AP-rank,124,clean,1,19,32
cube,AP-rank,124,prefix_a,1,28,48
cube,AP-rank,124,prefix_b,1,30,48
cube,AP-rank,125,clean,1,31,56
cube,AP-rank,125,prefix_a,1,42,72
cube,AP-rank,125,prefix_b,0,150,240
cube,AP-rank,126,clean,0,150,240
cube,AP-rank,126,prefix_a,0,150,240
cube,AP-rank,126,prefix_b,0,150,240
cube,AP-rank,127,clean,1,30,48
cube,AP-rank,127,prefix_a,1,39,64
cube,AP-rank,127,prefix_b,1,34,56
cube,CEM (final goal),0,clean,0,150,270060
cube,CEM (final goal),0,prefix_a,0,150,270060
cube,CEM (final goal),0,prefix_b,0,150,270060
cube,CEM (final goal),1,clean,0,150,270060
cube,CEM (final goal),1,prefix_a,0,150,270060
cube,CEM (final goal),1,prefix_b,0,150,270060
cube,CEM (final goal),2,clean,0,150,270060
cube,CEM (final goal),2,prefix_a,0,150,270060
cube,CEM (final goal),2,prefix_b,0,150,270060
cube,CEM (final goal),3,clean,0,150,270060
cube,CEM (final goal),3,prefix_a,0,150,270060
cube,CEM (final goal),3,prefix_b,0,150,270060
cube,CEM (final goal),4,clean,0,150,270060
cube,CEM (final goal),4,prefix_a,0,150,270060
cube,CEM (final goal),4,prefix_b,0,150,270060
cube,CEM (final goal),5,clean,0,150,270060
cube,CEM (final goal),5,prefix_a,0,150,270060
cube,CEM (final goal),5,prefix_b,0,150,270060
cube,CEM (final goal),6,clean,0,150,270060
cube,CEM (final goal),6,prefix_a,0,150,270060
cube,CEM (final goal),6,prefix_b,0,150,270060
cube,CEM (final goal),7,clean,0,150,270060
cube,CEM (final goal),7,prefix_a,0,150,270060
cube,CEM (final goal),7,prefix_b,0,150,270060
cube,CEM (final goal),8,clean,0,150,270060
cube,CEM (final goal),8,prefix_a,0,150,270060
cube,CEM (final goal),8,prefix_b,0,150,270060
cube,CEM (final goal),9,clean,0,150,270060
cube,CEM (final goal),9,prefix_a,0,150,270060
cube,CEM (final goal),9,prefix_b,0,150,270060
cube,CEM (final goal),10,clean,0,150,270060
cube,CEM (final goal),10,prefix_a,0,150,270060
cube,CEM (final goal),10,prefix_b,0,150,270060
cube,CEM (final goal),11,clean,0,150,270060
cube,CEM (final goal),11,prefix_a,0,150,270060
cube,CEM (final goal),11,prefix_b,1,3,9002
cube,CEM (final goal),12,clean,1,8,18004
cube,CEM (final goal),12,prefix_a,0,150,270060
cube,CEM (final goal),12,prefix_b,1,13,27006
cube,CEM (final goal),13,clean,0,150,270060
cube,CEM (final goal),13,prefix_a,0,150,270060
cube,CEM (final goal),13,prefix_b,0,150,270060
cube,CEM (final goal),14,clean,0,150,270060
cube,CEM (final goal),14,prefix_a,0,150,270060
cube,CEM (final goal),14,prefix_b,0,150,270060
cube,CEM (final goal),15,clean,0,150,270060
cube,CEM (final goal),15,prefix_a,0,150,270060
cube,CEM (final goal),15,prefix_b,0,150,270060
cube,CEM (final goal),16,clean,0,150,270060
cube,CEM (final goal),16,prefix_a,0,150,270060
cube,CEM (final goal),16,prefix_b,0,150,270060
cube,CEM (final goal),17,clean,0,150,270060
cube,CEM (final goal),17,prefix_a,0,150,270060
cube,CEM (final goal),17,prefix_b,0,150,270060
cube,CEM (final goal),18,clean,0,150,270060
cube,CEM (final goal),18,prefix_a,0,150,270060
cube,CEM (final goal),18,prefix_b,0,150,270060
cube,CEM (final goal),19,clean,0,150,270060
cube,CEM (final goal),19,prefix_a,0,150,270060
cube,CEM (final goal),19,prefix_b,0,150,270060
cube,CEM (final goal),20,clean,0,150,270060
cube,CEM (final goal),20,prefix_a,0,150,270060
cube,CEM (final goal),20,prefix_b,0,150,270060
cube,CEM (final goal),21,clean,0,150,270060
cube,CEM (final goal),21,prefix_a,0,150,270060
cube,CEM (final goal),21,prefix_b,0,150,270060
cube,CEM (final goal),22,clean,0,150,270060
cube,CEM (final goal),22,prefix_a,0,150,270060
cube,CEM (final goal),22,prefix_b,0,150,270060
cube,CEM (final goal),23,clean,0,150,270060
cube,CEM (final goal),23,prefix_a,0,150,270060
cube,CEM (final goal),23,prefix_b,0,150,270060
cube,CEM (final goal),24,clean,0,150,270060
cube,CEM (final goal),24,prefix_a,0,150,270060
cube,CEM (final goal),24,prefix_b,0,150,270060
cube,CEM (final goal),25,clean,0,150,270060
cube,CEM (final goal),25,prefix_a,0,150,270060
cube,CEM (final goal),25,prefix_b,0,150,270060
cube,CEM (final goal),26,clean,0,150,270060
cube,CEM (final goal),26,prefix_a,0,150,270060
cube,CEM (final goal),26,prefix_b,0,150,270060
cube,CEM (final goal),27,clean,0,150,270060
cube,CEM (final goal),27,prefix_a,0,150,270060
cube,CEM (final goal),27,prefix_b,0,150,270060
cube,CEM (final goal),28,clean,0,150,270060
cube,CEM (final goal),28,prefix_a,0,150,270060
cube,CEM (final goal),28,prefix_b,0,150,270060
cube,CEM (final goal),29,clean,0,150,270060
cube,CEM (final goal),29,prefix_a,0,150,270060
cube,CEM (final goal),29,prefix_b,0,150,270060
cube,CEM (final goal),30,clean,0,150,270060
cube,CEM (final goal),30,prefix_a,0,150,270060
cube,CEM (final goal),30,prefix_b,0,150,270060
cube,CEM (final goal),31,clean,0,150,270060
cube,CEM (final goal),31,prefix_a,0,150,270060
cube,CEM (final goal),31,prefix_b,0,150,270060
cube,CEM (final goal),32,clean,0,150,270060
cube,CEM (final goal),32,prefix_a,0,150,270060
cube,CEM (final goal),32,prefix_b,0,150,270060
cube,CEM (final goal),33,clean,1,11,27006
cube,CEM (final goal),33,prefix_a,1,8,18004
cube,CEM (final goal),33,prefix_b,0,150,270060
cube,CEM (final goal),34,clean,0,150,270060
cube,CEM (final goal),34,prefix_a,0,150,270060
cube,CEM (final goal),34,prefix_b,0,150,270060
cube,CEM (final goal),35,clean,0,150,270060
cube,CEM (final goal),35,prefix_a,0,150,270060
cube,CEM (final goal),35,prefix_b,0,150,270060
cube,CEM (final goal),36,clean,0,150,270060
cube,CEM (final goal),36,prefix_a,0,150,270060
cube,CEM (final goal),36,prefix_b,0,150,270060
cube,CEM (final goal),37,clean,0,150,270060
cube,CEM (final goal),37,prefix_a,0,150,270060
cube,CEM (final goal),37,prefix_b,0,150,270060
cube,CEM (final goal),38,clean,0,150,270060
cube,CEM (final goal),38,prefix_a,0,150,270060
cube,CEM (final goal),38,prefix_b,0,150,270060
cube,CEM (final goal),39,clean,0,150,270060
cube,CEM (final goal),39,prefix_a,0,150,270060
cube,CEM (final goal),39,prefix_b,0,150,270060
cube,CEM (final goal),40,clean,0,150,270060
cube,CEM (final goal),40,prefix_a,0,150,270060
cube,CEM (final goal),40,prefix_b,0,150,270060
cube,CEM (final goal),41,clean,0,150,270060
cube,CEM (final goal),41,prefix_a,0,150,270060
cube,CEM (final goal),41,prefix_b,0,150,270060
cube,CEM (final goal),42,clean,1,9,18004
cube,CEM (final goal),42,prefix_a,0,150,270060
cube,CEM (final goal),42,prefix_b,0,150,270060
cube,CEM (final goal),43,clean,1,0,0
cube,CEM (final goal),43,prefix_a,1,0,0
cube,CEM (final goal),43,prefix_b,1,0,0
cube,CEM (final goal),44,clean,0,150,270060
cube,CEM (final goal),44,prefix_a,0,150,270060
cube,CEM (final goal),44,prefix_b,0,150,270060
cube,CEM (final goal),45,clean,0,150,270060
cube,CEM (final goal),45,prefix_a,0,150,270060
cube,CEM (final goal),45,prefix_b,0,150,270060
cube,CEM (final goal),46,clean,0,150,270060
cube,CEM (final goal),46,prefix_a,0,150,270060
cube,CEM (final goal),46,prefix_b,0,150,270060
cube,CEM (final goal),47,clean,0,150,270060
cube,CEM (final goal),47,prefix_a,0,150,270060
cube,CEM (final goal),47,prefix_b,0,150,270060
cube,CEM (final goal),48,clean,0,150,270060
cube,CEM (final goal),48,prefix_a,0,150,270060
cube,CEM (final goal),48,prefix_b,0,150,270060
cube,CEM (final goal),49,clean,0,150,270060
cube,CEM (final goal),49,prefix_a,0,150,270060
cube,CEM (final goal),49,prefix_b,0,150,270060
cube,CEM (final goal),50,clean,0,150,270060
cube,CEM (final goal),50,prefix_a,0,150,270060
cube,CEM (final goal),50,prefix_b,0,150,270060
cube,CEM (final goal),51,clean,0,150,270060
cube,CEM (final goal),51,prefix_a,0,150,270060
cube,CEM (final goal),51,prefix_b,0,150,270060
cube,CEM (final goal),52,clean,0,150,270060
cube,CEM (final goal),52,prefix_a,0,150,270060
cube,CEM (final goal),52,prefix_b,0,150,270060
cube,CEM (final goal),53,clean,0,150,270060
cube,CEM (final goal),53,prefix_a,0,150,270060
cube,CEM (final goal),53,prefix_b,0,150,270060
cube,CEM (final goal),54,clean,0,150,270060
cube,CEM (final goal),54,prefix_a,0,150,270060
cube,CEM (final goal),54,prefix_b,0,150,270060
cube,CEM (final goal),55,clean,0,150,270060
cube,CEM (final goal),55,prefix_a,0,150,270060
cube,CEM (final goal),55,prefix_b,0,150,270060
cube,CEM (final goal),56,clean,0,150,270060
cube,CEM (final goal),56,prefix_a,0,150,270060
cube,CEM (final goal),56,prefix_b,0,150,270060
cube,CEM (final goal),57,clean,0,150,270060
cube,CEM (final goal),57,prefix_a,0,150,270060
cube,CEM (final goal),57,prefix_b,0,150,270060
cube,CEM (final goal),58,clean,0,150,270060
cube,CEM (final goal),58,prefix_a,0,150,270060
cube,CEM (final goal),58,prefix_b,0,150,270060
cube,CEM (final goal),59,clean,0,150,270060
cube,CEM (final goal),59,prefix_a,0,150,270060
cube,CEM (final goal),59,prefix_b,0,150,270060
cube,CEM (final goal),60,clean,0,150,270060
cube,CEM (final goal),60,prefix_a,0,150,270060
cube,CEM (final goal),60,prefix_b,1,23,45010
cube,CEM (final goal),61,clean,0,150,270060
cube,CEM (final goal),61,prefix_a,0,150,270060
cube,CEM (final goal),61,prefix_b,0,150,270060
cube,CEM (final goal),62,clean,0,150,270060
cube,CEM (final goal),62,prefix_a,0,150,270060
cube,CEM (final goal),62,prefix_b,0,150,270060
cube,CEM (final goal),63,clean,1,17,36008
cube,CEM (final goal),63,prefix_a,0,150,270060
cube,CEM (final goal),63,prefix_b,0,150,270060
cube,CEM (final goal),64,clean,0,150,270060
cube,CEM (final goal),64,prefix_a,0,150,270060
cube,CEM (final goal),64,prefix_b,0,150,270060
cube,CEM (final goal),65,clean,1,5,9002
cube,CEM (final goal),65,prefix_a,0,150,270060
cube,CEM (final goal),65,prefix_b,0,150,270060
cube,CEM (final goal),66,clean,0,150,270060
cube,CEM (final goal),66,prefix_a,0,150,270060
cube,CEM (final goal),66,prefix_b,0,150,270060
cube,CEM (final goal),67,clean,0,150,270060
cube,CEM (final goal),67,prefix_a,0,150,270060
cube,CEM (final goal),67,prefix_b,0,150,270060
cube,CEM (final goal),68,clean,1,8,18004
cube,CEM (final goal),68,prefix_a,0,150,270060
cube,CEM (final goal),68,prefix_b,0,150,270060
cube,CEM (final goal),69,clean,0,150,270060
cube,CEM (final goal),69,prefix_a,0,150,270060
cube,CEM (final goal),69,prefix_b,0,150,270060
cube,CEM (final goal),70,clean,0,150,270060
cube,CEM (final goal),70,prefix_a,0,150,270060
cube,CEM (final goal),70,prefix_b,0,150,270060
cube,CEM (final goal),71,clean,0,150,270060
cube,CEM (final goal),71,prefix_a,0,150,270060
cube,CEM (final goal),71,prefix_b,0,150,270060
cube,CEM (final goal),72,clean,0,150,270060
cube,CEM (final goal),72,prefix_a,0,150,270060
cube,CEM (final goal),72,prefix_b,0,150,270060
cube,CEM (final goal),73,clean,0,150,270060
cube,CEM (final goal),73,prefix_a,0,150,270060
cube,CEM (final goal),73,prefix_b,0,150,270060
cube,CEM (final goal),74,clean,0,150,270060
cube,CEM (final goal),74,prefix_a,0,150,270060
cube,CEM (final goal),74,prefix_b,0,150,270060
cube,CEM (final goal),75,clean,0,150,270060
cube,CEM (final goal),75,prefix_a,0,150,270060
cube,CEM (final goal),75,prefix_b,0,150,270060
cube,CEM (final goal),76,clean,0,150,270060
cube,CEM (final goal),76,prefix_a,0,150,270060
cube,CEM (final goal),76,prefix_b,0,150,270060
cube,CEM (final goal),77,clean,0,150,270060
cube,CEM (final goal),77,prefix_a,0,150,270060
cube,CEM (final goal),77,prefix_b,0,150,270060
cube,CEM (final goal),78,clean,0,150,270060
cube,CEM (final goal),78,prefix_a,0,150,270060
cube,CEM (final goal),78,prefix_b,0,150,270060
cube,CEM (final goal),79,clean,0,150,270060
cube,CEM (final goal),79,prefix_a,0,150,270060
cube,CEM (final goal),79,prefix_b,0,150,270060
cube,CEM (final goal),80,clean,0,150,270060
cube,CEM (final goal),80,prefix_a,0,150,270060
cube,CEM (final goal),80,prefix_b,0,150,270060
cube,CEM (final goal),81,clean,0,150,270060
cube,CEM (final goal),81,prefix_a,0,150,270060
cube,CEM (final goal),81,prefix_b,0,150,270060
cube,CEM (final goal),82,clean,0,150,270060
cube,CEM (final goal),82,prefix_a,0,150,270060
cube,CEM (final goal),82,prefix_b,0,150,270060
cube,CEM (final goal),83,clean,0,150,270060
cube,CEM (final goal),83,prefix_a,0,150,270060
cube,CEM (final goal),83,prefix_b,0,150,270060
cube,CEM (final goal),84,clean,0,150,270060
cube,CEM (final goal),84,prefix_a,0,150,270060
cube,CEM (final goal),84,prefix_b,0,150,270060
cube,CEM (final goal),85,clean,0,150,270060
cube,CEM (final goal),85,prefix_a,0,150,270060
cube,CEM (final goal),85,prefix_b,0,150,270060
cube,CEM (final goal),86,clean,0,150,270060
cube,CEM (final goal),86,prefix_a,0,150,270060
cube,CEM (final goal),86,prefix_b,0,150,270060
cube,CEM (final goal),87,clean,0,150,270060
cube,CEM (final goal),87,prefix_a,0,150,270060
cube,CEM (final goal),87,prefix_b,0,150,270060
cube,CEM (final goal),88,clean,0,150,270060
cube,CEM (final goal),88,prefix_a,0,150,270060
cube,CEM (final goal),88,prefix_b,0,150,270060
cube,CEM (final goal),89,clean,0,150,270060
cube,CEM (final goal),89,prefix_a,0,150,270060
cube,CEM (final goal),89,prefix_b,0,150,270060
cube,CEM (final goal),90,clean,0,150,270060
cube,CEM (final goal),90,prefix_a,0,150,270060
cube,CEM (final goal),90,prefix_b,0,150,270060
cube,CEM (final goal),91,clean,1,15,27006
cube,CEM (final goal),91,prefix_a,0,150,270060
cube,CEM (final goal),91,prefix_b,0,150,270060
cube,CEM (final goal),92,clean,0,150,270060
cube,CEM (final goal),92,prefix_a,0,150,270060
cube,CEM (final goal),92,prefix_b,0,150,270060
cube,CEM (final goal),93,clean,0,150,270060
cube,CEM (final goal),93,prefix_a,0,150,270060
cube,CEM (final goal),93,prefix_b,0,150,270060
cube,CEM (final goal),94,clean,0,150,270060
cube,CEM (final goal),94,prefix_a,0,150,270060
cube,CEM (final goal),94,prefix_b,0,150,270060
cube,CEM (final goal),95,clean,0,150,270060
cube,CEM (final goal),95,prefix_a,0,150,270060
cube,CEM (final goal),95,prefix_b,0,150,270060
cube,CEM (final goal),96,clean,0,150,270060
cube,CEM (final goal),96,prefix_a,0,150,270060
cube,CEM (final goal),96,prefix_b,0,150,270060
cube,CEM (final goal),97,clean,1,22,45010
cube,CEM (final goal),97,prefix_a,0,150,270060
cube,CEM (final goal),97,prefix_b,0,150,270060
cube,CEM (final goal),98,clean,0,150,270060
cube,CEM (final goal),98,prefix_a,0,150,270060
cube,CEM (final goal),98,prefix_b,0,150,270060
cube,CEM (final goal),99,clean,0,150,270060
cube,CEM (final goal),99,prefix_a,0,150,270060
cube,CEM (final goal),99,prefix_b,0,150,270060
cube,CEM (final goal),100,clean,0,150,270060
cube,CEM (final goal),100,prefix_a,0,150,270060
cube,CEM (final goal),100,prefix_b,0,150,270060
cube,CEM (final goal),101,clean,0,150,270060
cube,CEM (final goal),101,prefix_a,0,150,270060
cube,CEM (final goal),101,prefix_b,0,150,270060
cube,CEM (final goal),102,clean,0,150,270060
cube,CEM (final goal),102,prefix_a,0,150,270060
cube,CEM (final goal),102,prefix_b,0,150,270060
cube,CEM (final goal),103,clean,0,150,270060
cube,CEM (final goal),103,prefix_a,0,150,270060
cube,CEM (final goal),103,prefix_b,0,150,270060
cube,CEM (final goal),104,clean,0,150,270060
cube,CEM (final goal),104,prefix_a,0,150,270060
cube,CEM (final goal),104,prefix_b,0,150,270060
cube,CEM (final goal),105,clean,0,150,270060
cube,CEM (final goal),105,prefix_a,0,150,270060
cube,CEM (final goal),105,prefix_b,0,150,270060
cube,CEM (final goal),106,clean,0,150,270060
cube,CEM (final goal),106,prefix_a,0,150,270060
cube,CEM (final goal),106,prefix_b,0,150,270060
cube,CEM (final goal),107,clean,0,150,270060
cube,CEM (final goal),107,prefix_a,0,150,270060
cube,CEM (final goal),107,prefix_b,0,150,270060
cube,CEM (final goal),108,clean,0,150,270060
cube,CEM (final goal),108,prefix_a,0,150,270060
cube,CEM (final goal),108,prefix_b,0,150,270060
cube,CEM (final goal),109,clean,0,150,270060
cube,CEM (final goal),109,prefix_a,0,150,270060
cube,CEM (final goal),109,prefix_b,0,150,270060
cube,CEM (final goal),110,clean,0,150,270060
cube,CEM (final goal),110,prefix_a,0,150,270060
cube,CEM (final goal),110,prefix_b,0,150,270060
cube,CEM (final goal),111,clean,0,150,270060
cube,CEM (final goal),111,prefix_a,0,150,270060
cube,CEM (final goal),111,prefix_b,0,150,270060
cube,CEM (final goal),112,clean,0,150,270060
cube,CEM (final goal),112,prefix_a,0,150,270060
cube,CEM (final goal),112,prefix_b,0,150,270060
cube,CEM (final goal),113,clean,0,150,270060
cube,CEM (final goal),113,prefix_a,0,150,270060
cube,CEM (final goal),113,prefix_b,0,150,270060
cube,CEM (final goal),114,clean,0,150,270060
cube,CEM (final goal),114,prefix_a,0,150,270060
cube,CEM (final goal),114,prefix_b,0,150,270060
cube,CEM (final goal),115,clean,0,150,270060
cube,CEM (final goal),115,prefix_a,0,150,270060
cube,CEM (final goal),115,prefix_b,0,150,270060
cube,CEM (final goal),116,clean,0,150,270060
cube,CEM (final goal),116,prefix_a,0,150,270060
cube,CEM (final goal),116,prefix_b,0,150,270060
cube,CEM (final goal),117,clean,0,150,270060
cube,CEM (final goal),117,prefix_a,0,150,270060
cube,CEM (final goal),117,prefix_b,0,150,270060
cube,CEM (final goal),118,clean,0,150,270060
cube,CEM (final goal),118,prefix_a,1,13,27006
cube,CEM (final goal),118,prefix_b,0,150,270060
cube,CEM (final goal),119,clean,0,150,270060
cube,CEM (final goal),119,prefix_a,0,150,270060
cube,CEM (final goal),119,prefix_b,0,150,270060
cube,CEM (final goal),120,clean,0,150,270060
cube,CEM (final goal),120,prefix_a,0,150,270060
cube,CEM (final goal),120,prefix_b,0,150,270060
cube,CEM (final goal),121,clean,0,150,270060
cube,CEM (final goal),121,prefix_a,0,150,270060
cube,CEM (final goal),121,prefix_b,0,150,270060
cube,CEM (final goal),122,clean,0,150,270060
cube,CEM (final goal),122,prefix_a,0,150,270060
cube,CEM (final goal),122,prefix_b,0,150,270060
cube,CEM (final goal),123,clean,0,150,270060
cube,CEM (final goal),123,prefix_a,0,150,270060
cube,CEM (final goal),123,prefix_b,0,150,270060
cube,CEM (final goal),124,clean,0,150,270060
cube,CEM (final goal),124,prefix_a,0,150,270060
cube,CEM (final goal),124,prefix_b,0,150,270060
cube,CEM (final goal),125,clean,0,150,270060
cube,CEM (final goal),125,prefix_a,0,150,270060
cube,CEM (final goal),125,prefix_b,0,150,270060
cube,CEM (final goal),126,clean,0,150,270060
cube,CEM (final goal),126,prefix_a,0,150,270060
cube,CEM (final goal),126,prefix_b,0,150,270060
