task,arm,kind,start,config_H,config_arm,stall_W5_numerator,stall_W5_denominator,stall_W5_percent,stall_W10_numerator,stall_W10_denominator,stall_W10_percent,stall_W20_numerator,stall_W20_denominator,stall_W20_percent,physical_detour_0.25_numerator,physical_detour_0.25_denominator,physical_detour_0.25_percent,physical_detour_0.5_numerator,physical_detour_0.5_denominator,physical_detour_0.5_percent,physical_detour_1.0_numerator,physical_detour_1.0_denominator,physical_detour_1.0_percent,latent_detour_numerator,latent_detour_denominator,latent_detour_percent,config_B,config_iterations,config_memory_fraction,config_target_L,config_key,config_span,config_execution
reacher,cem_learned,budget,Perturbed,150,cem_learned,13,118,11.016949152542374,3,118,2.542372881355932,0,118,0,91,135,67.4074074074074,42,135,31.11111111111111,22,135,16.296296296296298,68,135,50.370370370370374,,2,,,,,
reacher,cem_learned,budget,Perturbed 1,150,cem_learned,7,61,11.475409836065573,1,61,1.639344262295082,0,61,0,44,66,66.66666666666667,24,66,36.36363636363637,14,66,21.21212121212121,33,66,50,,2,,,,,
reacher,cem_learned,budget,Perturbed 2,150,cem_learned,6,57,10.526315789473685,2,57,3.508771929824561,0,57,0,47,69,68.1159420289855,18,69,26.08695652173913,8,69,11.594202898550725,35,69,50.72463768115942,,2,,,,,
cube,cem_learned,main,Standard,150,cem_learned,46,48,95.83333333333333,38,48,79.16666666666667,28,48,58.333333333333336,58,79,73.41772151898734,48,79,60.75949367088607,40,79,50.63291139240506,19,79,24.050632911392405,,30,,,,,
cube,cem_learned,main,Perturbed,150,cem_learned,151,157,96.17834394904459,140,157,89.171974522293,90,157,57.32484076433121,78,97,80.41237113402062,66,97,68.04123711340206,57,97,58.76288659793814,24,97,24.742268041237114,,30,,,,,
cube,cem_learned,main,Perturbed 1,150,cem_learned,76,80,95,70,80,87.5,44,80,55,38,47,80.85106382978724,33,47,70.2127659574468,29,47,61.702127659574465,11,47,23.404255319148938,,30,,,,,
cube,cem_learned,main,Perturbed 2,150,cem_learned,75,77,97.40259740259741,70,77,90.9090909090909,46,77,59.74025974025974,40,50,80,33,50,66,28,50,56,13,50,26,,30,,,,,
reacher,cem_learned,main,Standard,150,cem_learned,0,58,0,0,58,0,0,58,0,68,70,97.14285714285714,65,70,92.85714285714286,47,70,67.14285714285714,41,70,58.57142857142857,,30,,,,,
reacher,cem_learned,main,Perturbed,150,cem_learned,0,105,0,0,105,0,0,105,0,145,148,97.97297297297297,139,148,93.91891891891892,110,148,74.32432432432432,81,148,54.729729729729726,,30,,,,,
reacher,cem_learned,main,Perturbed 1,150,cem_learned,0,55,0,0,55,0,0,55,0,72,72,100,72,72,100,56,72,77.77777777777777,37,72,51.388888888888886,,30,,,,,
reacher,cem_learned,main,Perturbed 2,150,cem_learned,0,50,0,0,50,0,0,50,0,73,76,96.05263157894737,67,76,88.15789473684211,54,76,71.05263157894737,44,76,57.89473684210526,,30,,,,,
cube,cem_learned,budget,Standard,150,cem_learned,60,61,98.36065573770492,51,61,83.60655737704919,35,61,57.377049180327866,48,66,72.72727272727273,42,66,63.63636363636363,30,66,45.45454545454545,31,66,46.96969696969697,,5,,,,,
cube,cem_learned,budget,Perturbed,150,cem_learned,161,169,95.26627218934911,141,169,83.4319526627219,92,169,54.437869822485204,64,85,75.29411764705883,57,85,67.05882352941177,44,85,51.76470588235294,37,85,43.529411764705884,,5,,,,,
cube,cem_learned,budget,Perturbed 1,150,cem_learned,81,86,94.18604651162791,72,86,83.72093023255815,45,86,52.325581395348834,31,41,75.60975609756098,26,41,63.41463414634146,20,41,48.78048780487805,16,41,39.02439024390244,,5,,,,,
cube,cem_learned,budget,Perturbed 2,150,cem_learned,80,83,96.3855421686747,69,83,83.13253012048193,47,83,56.626506024096386,33,44,75,31,44,70.45454545454545,24,44,54.54545454545455,21,44,47.72727272727273,,5,,,,,
reacher,cem_learned,budget,Standard,150,cem_learned,0,51,0,0,51,0,0,51,0,60,77,77.92207792207792,42,77,54.54545454545455,17,77,22.07792207792208,37,77,48.05194805194805,,5,,,,,
reacher,cem_learned,budget,Perturbed,150,cem_learned,1,103,0.970873786407767,0,103,0,0,103,0,128,150,85.33333333333333,75,150,50,28,150,18.666666666666668,74,150,49.333333333333336,,5,,,,,
reacher,cem_learned,budget,Perturbed 1,150,cem_learned,1,49,2.0408163265306123,0,49,0,0,49,0,66,78,84.61538461538461,44,78,56.41025641025641,19,78,24.358974358974358,36,78,46.15384615384615,,5,,,,,
reacher,cem_learned,budget,Perturbed 2,150,cem_learned,0,54,0,0,54,0,0,54,0,62,72,86.11111111111111,31,72,43.05555555555556,9,72,12.5,38,72,52.77777777777778,,5,,,,,
cube,cem_observed,budget,Standard,150,cem_observed,71,71,100,66,71,92.95774647887323,60,71,84.50704225352112,40,56,71.42857142857143,37,56,66.07142857142857,30,56,53.57142857142857,20,56,35.714285714285715,,10,,,,,
cube,cem_observed,budget,Perturbed,150,cem_observed,176,180,97.77777777777777,170,180,94.44444444444444,141,180,78.33333333333333,55,74,74.32432432432432,52,74,70.27027027027027,44,74,59.45945945945946,31,74,41.891891891891895,,10,,,,,
cube,cem_observed,budget,Perturbed 1,150,cem_observed,91,92,98.91304347826087,90,92,97.82608695652173,72,92,78.26086956521739,28,35,80,25,35,71.42857142857143,22,35,62.857142857142854,19,35,54.285714285714285,,10,,,,,
cube,cem_observed,budget,Perturbed 2,150,cem_observed,85,88,96.5909090909091,80,88,90.9090909090909,69,88,78.4090909090909,27,39,69.23076923076923,27,39,69.23076923076923,22,39,56.41025641025641,12,39,30.76923076923077,,10,,,,,
reacher,cem_observed,budget,Standard,150,cem_observed,0,18,0,0,18,0,0,18,0,109,110,99.0909090909091,108,110,98.18181818181819,108,110,98.18181818181819,105,110,95.45454545454545,,10,,,,,
reacher,cem_observed,budget,Perturbed,150,cem_observed,0,63,0,0,63,0,0,63,0,188,190,98.94736842105263,188,190,98.94736842105263,187,190,98.42105263157895,182,190,95.78947368421052,,10,,,,,
reacher,cem_observed,budget,Perturbed 1,150,cem_observed,0,32,0,0,32,0,0,32,0,94,95,98.94736842105263,94,95,98.94736842105263,93,95,97.89473684210526,92,95,96.84210526315789,,10,,,,,
reacher,cem_observed,budget,Perturbed 2,150,cem_observed,0,31,0,0,31,0,0,31,0,94,95,98.94736842105263,94,95,98.94736842105263,94,95,98.94736842105263,90,95,94.73684210526316,,10,,,,,
cube,cem_observed,budget,Standard,150,cem_observed,45,114,39.473684210526315,42,114,36.8421052631579,36,114,31.57894736842105,4,13,30.76923076923077,3,13,23.076923076923077,1,13,7.6923076923076925,9,13,69.23076923076923,,1,,,,,
cube,cem_observed,budget,Perturbed,150,cem_observed,136,238,57.142857142857146,127,238,53.36134453781513,120,238,50.42016806722689,5,16,31.25,2,16,12.5,0,16,0,11,16,68.75,,1,,,,,
cube,cem_observed,budget,Perturbed 1,150,cem_observed,73,116,62.93103448275862,66,116,56.89655172413793,60,116,51.724137931034484,3,11,27.272727272727273,1,11,9.090909090909092,0,11,0,9,11,81.81818181818181,,1,,,,,
cube,cem_observed,budget,Perturbed 2,150,cem_observed,63,122,51.63934426229508,61,122,50,60,122,49.18032786885246,2,5,40,1,5,20,0,5,0,2,5,40,,1,,,,,
reacher,cem_observed,budget,Standard,150,cem_observed,5,52,9.615384615384615,3,52,5.769230769230769,0,52,0,74,76,97.36842105263158,73,76,96.05263157894737,73,76,96.05263157894737,66,76,86.84210526315789,,1,,,,,
reacher,cem_observed,budget,Perturbed,150,cem_observed,13,111,11.711711711711711,6,111,5.405405405405405,1,111,0.9009009009009009,140,142,98.59154929577464,140,142,98.59154929577464,138,142,97.1830985915493,124,142,87.32394366197182,,1,,,,,
reacher,cem_observed,budget,Perturbed 1,150,cem_observed,7,47,14.893617021276595,4,47,8.51063829787234,1,47,2.127659574468085,79,80,98.75,79,80,98.75,77,80,96.25,68,80,85,,1,,,,,
reacher,cem_observed,budget,Perturbed 2,150,cem_observed,6,64,9.375,2,64,3.125,0,64,0,61,62,98.38709677419355,61,62,98.38709677419355,61,62,98.38709677419355,56,62,90.3225806451613,,1,,,,,
cube,cem_observed,budget,Standard,150,cem_observed,41,94,43.61702127659574,41,94,43.61702127659574,39,94,41.48936170212766,26,33,78.78787878787878,22,33,66.66666666666667,11,33,33.333333333333336,27,33,81.81818181818181,,2,,,,,
cube,cem_observed,budget,Perturbed,150,cem_observed,136,216,62.96296296296296,133,216,61.574074074074076,126,216,58.333333333333336,29,38,76.3157894736842,23,38,60.526315789473685,10,38,26.31578947368421,29,38,76.3157894736842,,2,,,,,
cube,cem_observed,budget,Perturbed 1,150,cem_observed,70,109,64.22018348623853,69,109,63.30275229357798,65,109,59.63302752293578,14,18,77.77777777777777,11,18,61.111111111111114,3,18,16.666666666666668,14,18,77.77777777777777,,2,,,,,
cube,cem_observed,budget,Perturbed 2,150,cem_observed,66,107,61.6822429906542,64,107,59.81308411214953,61,107,57.00934579439252,15,20,75,12,20,60,7,20,35,15,20,75,,2,,,,,
reacher,cem_observed,budget,Standard,150,cem_observed,0,45,0,0,45,0,0,45,0,82,83,98.79518072289157,81,83,97.59036144578313,81,83,97.59036144578313,78,83,93.97590361445783,,2,,,,,
reacher,cem_observed,budget,Perturbed,150,cem_observed,1,84,1.1904761904761905,0,84,0,0,84,0,167,169,98.81656804733728,167,169,98.81656804733728,167,169,98.81656804733728,160,169,94.67455621301775,,2,,,,,
reacher,cem_observed,budget,Perturbed 1,150,cem_observed,0,42,0,0,42,0,0,42,0,83,85,97.6470588235294,83,85,97.6470588235294,83,85,97.6470588235294,80,85,94.11764705882354,,2,,,,,
reacher,cem_observed,budget,Perturbed 2,150,cem_observed,1,42,2.380952380952381,0,42,0,0,42,0,84,84,100,84,84,100,84,84,100,80,84,95.23809523809524,,2,,,,,
cube,cem_observed,ablation,Standard,150,cem_observed,78,78,100,77,78,98.71794871794872,70,78,89.74358974358974,33,49,67.34693877551021,30,49,61.224489795918366,27,49,55.10204081632653,19,49,38.775510204081634,,30,0.1,,,,
cube,cem_observed,ablation,Perturbed,150,cem_observed,188,191,98.42931937172774,181,191,94.76439790575917,170,191,89.00523560209425,46,63,73.01587301587301,44,63,69.84126984126983,40,63,63.492063492063494,20,63,31.746031746031747,,30,0.1,,,,
cube,cem_observed,ablation,Perturbed 1,150,cem_observed,94,96,97.91666666666667,92,96,95.83333333333333,88,96,91.66666666666667,22,31,70.96774193548387,20,31,64.51612903225806,16,31,51.61290322580645,8,31,25.806451612903224,,30,0.1,,,,
cube,cem_observed,ablation,Perturbed 2,150,cem_observed,94,95,98.94736842105263,89,95,93.6842105263158,82,95,86.3157894736842,24,32,75,24,32,75,24,32,75,12,32,37.5,,30,0.1,,,,
reacher,cem_observed,ablation,Standard,150,cem_observed,0,31,0,0,31,0,0,31,0,96,97,98.96907216494846,96,97,98.96907216494846,96,97,98.96907216494846,96,97,98.96907216494846,,30,0.1,,,,
reacher,cem_observed,ablation,Perturbed,150,cem_observed,0,61,0,0,61,0,0,61,0,189,192,98.4375,188,192,97.91666666666667,187,192,97.39583333333333,186,192,96.875,,30,0.1,,,,
reacher,cem_observed,ablation,Perturbed 1,150,cem_observed,0,30,0,0,30,0,0,30,0,95,97,97.9381443298969,94,97,96.90721649484536,94,97,96.90721649484536,93,97,95.87628865979381,,30,0.1,,,,
reacher,cem_observed,ablation,Perturbed 2,150,cem_observed,0,31,0,0,31,0,0,31,0,94,95,98.94736842105263,94,95,98.94736842105263,93,95,97.89473684210526,93,95,97.89473684210526,,30,0.1,,,,
cube,cem_observed,ablation,Standard,150,cem_observed,76,78,97.43589743589743,74,78,94.87179487179488,65,78,83.33333333333333,35,49,71.42857142857143,33,49,67.34693877551021,31,49,63.265306122448976,18,49,36.734693877551024,,30,0.25,,,,
cube,cem_observed,ablation,Perturbed,150,cem_observed,178,185,96.21621621621621,173,185,93.51351351351352,149,185,80.54054054054055,52,69,75.3623188405797,47,69,68.1159420289855,42,69,60.869565217391305,21,69,30.434782608695652,,30,0.25,,,,
cube,cem_observed,ablation,Perturbed 1,150,cem_observed,89,93,95.6989247311828,87,93,93.54838709677419,74,93,79.56989247311827,25,34,73.52941176470588,22,34,64.70588235294117,18,34,52.94117647058823,11,34,32.35294117647059,,30,0.25,,,,
cube,cem_observed,ablation,Perturbed 2,150,cem_observed,89,92,96.73913043478261,86,92,93.47826086956522,75,92,81.52173913043478,27,35,77.14285714285714,25,35,71.42857142857143,24,35,68.57142857142857,10,35,28.571428571428573,,30,0.25,,,,
reacher,cem_observed,ablation,Standard,150,cem_observed,0,26,0,0,26,0,0,26,0,100,102,98.03921568627452,98,102,96.07843137254902,98,102,96.07843137254902,98,102,96.07843137254902,,30,0.25,,,,
reacher,cem_observed,ablation,Perturbed,150,cem_observed,0,61,0,0,61,0,0,61,0,190,192,98.95833333333333,189,192,98.4375,189,192,98.4375,187,192,97.39583333333333,,30,0.25,,,,
reacher,cem_observed,ablation,Perturbed 1,150,cem_observed,0,31,0,0,31,0,0,31,0,95,96,98.95833333333333,95,96,98.95833333333333,95,96,98.95833333333333,94,96,97.91666666666667,,30,0.25,,,,
reacher,cem_observed,ablation,Perturbed 2,150,cem_observed,0,30,0,0,30,0,0,30,0,95,96,98.95833333333333,94,96,97.91666666666667,94,96,97.91666666666667,93,96,96.875,,30,0.25,,,,
cube,cem_observed,ablation,Standard,150,cem_observed,72,72,100,68,72,94.44444444444444,58,72,80.55555555555556,38,55,69.0909090909091,35,55,63.63636363636363,29,55,52.72727272727273,19,55,34.54545454545455,,30,0.5,,,,
cube,cem_observed,ablation,Perturbed,150,cem_observed,175,179,97.76536312849161,167,179,93.29608938547486,144,179,80.44692737430168,60,75,80,53,75,70.66666666666667,43,75,57.333333333333336,27,75,36,,30,0.5,,,,
cube,cem_observed,ablation,Perturbed 1,150,cem_observed,86,88,97.72727272727273,82,88,93.18181818181819,72,88,81.81818181818181,31,39,79.48717948717949,28,39,71.7948717948718,21,39,53.84615384615385,16,39,41.02564102564103,,30,0.5,,,,
cube,cem_observed,ablation,Perturbed 2,150,cem_observed,89,91,97.8021978021978,85,91,93.4065934065934,72,91,79.12087912087912,29,36,80.55555555555556,25,36,69.44444444444444,22,36,61.111111111111114,11,36,30.555555555555557,,30,0.5,,,,
reacher,cem_observed,ablation,Standard,150,cem_observed,0,30,0,0,30,0,0,30,0,96,98,97.95918367346938,94,98,95.91836734693878,94,98,95.91836734693878,91,98,92.85714285714286,,30,0.5,,,,
reacher,cem_observed,ablation,Perturbed,150,cem_observed,0,61,0,0,61,0,0,61,0,190,192,98.95833333333333,189,192,98.4375,189,192,98.4375,187,192,97.39583333333333,,30,0.5,,,,
reacher,cem_observed,ablation,Perturbed 1,150,cem_observed,0,32,0,0,32,0,0,32,0,95,95,100,95,95,100,95,95,100,93,95,97.89473684210526,,30,0.5,,,,
reacher,cem_observed,ablation,Perturbed 2,150,cem_observed,0,29,0,0,29,0,0,29,0,95,97,97.9381443298969,94,97,96.90721649484536,94,97,96.90721649484536,94,97,96.90721649484536,,30,0.5,,,,
cube,cem_observed,ablation,Standard,150,cem_observed,101,103,98.05825242718447,98,103,95.14563106796116,81,103,78.64077669902913,16,24,66.66666666666667,14,24,58.333333333333336,11,24,45.833333333333336,8,24,33.333333333333336,,30,,10,,,
cube,cem_observed,ablation,Perturbed,150,cem_observed,213,216,98.61111111111111,207,216,95.83333333333333,176,216,81.48148148148148,29,38,76.3157894736842,26,38,68.42105263157895,22,38,57.89473684210526,10,38,26.31578947368421,,30,,10,,,
cube,cem_observed,ablation,Perturbed 1,150,cem_observed,109,110,99.0909090909091,108,110,98.18181818181819,94,110,85.45454545454545,11,17,64.70588235294117,11,17,64.70588235294117,10,17,58.8235294117647,4,17,23.529411764705884,,30,,10,,,
cube,cem_observed,ablation,Perturbed 2,150,cem_observed,104,106,98.11320754716981,99,106,93.39622641509433,82,106,77.35849056603773,18,21,85.71428571428571,15,21,71.42857142857143,12,21,57.142857142857146,6,21,28.571428571428573,,30,,10,,,
reacher,cem_observed,ablation,Standard,150,cem_observed,0,16,0,0,16,0,0,16,0,109,112,97.32142857142857,108,112,96.42857142857143,107,112,95.53571428571429,107,112,95.53571428571429,,30,,10,,,
reacher,cem_observed,ablation,Perturbed,150,cem_observed,0,26,0,0,26,0,0,26,0,222,227,97.79735682819383,222,227,97.79735682819383,222,227,97.79735682819383,224,227,98.6784140969163,,30,,10,,,
reacher,cem_observed,ablation,Perturbed 1,150,cem_observed,0,14,0,0,14,0,0,14,0,110,113,97.34513274336283,110,113,97.34513274336283,110,113,97.34513274336283,111,113,98.23008849557522,,30,,10,,,
reacher,cem_observed,ablation,Perturbed 2,150,cem_observed,0,12,0,0,12,0,0,12,0,112,114,98.24561403508773,112,114,98.24561403508773,112,114,98.24561403508773,113,114,99.12280701754386,,30,,10,,,
cube,cem_observed,ablation,Standard,150,cem_observed,63,72,87.5,57,72,79.16666666666667,37,72,51.388888888888886,47,55,85.45454545454545,46,55,83.63636363636364,39,55,70.9090909090909,34,55,61.81818181818182,,30,,1,,,
cube,cem_observed,ablation,Perturbed,150,cem_observed,161,176,91.47727272727273,145,176,82.38636363636364,121,176,68.75,74,78,94.87179487179488,69,78,88.46153846153847,57,78,73.07692307692308,46,78,58.97435897435897,,30,,1,,,
cube,cem_observed,ablation,Perturbed 1,150,cem_observed,84,92,91.30434782608695,75,92,81.52173913043478,61,92,66.30434782608695,33,35,94.28571428571429,33,35,94.28571428571429,28,35,80,22,35,62.857142857142854,,30,,1,,,
cube,cem_observed,ablation,Perturbed 2,150,cem_observed,77,84,91.66666666666667,70,84,83.33333333333333,60,84,71.42857142857143,41,43,95.34883720930233,36,43,83.72093023255815,29,43,67.44186046511628,24,43,55.81395348837209,,30,,1,,,
reacher,cem_observed,ablation,Standard,150,cem_observed,0,64,0,0,64,0,0,64,0,63,64,98.4375,63,64,98.4375,63,64,98.4375,61,64,95.3125,,30,,1,,,
reacher,cem_observed,ablation,Perturbed,150,cem_observed,0,141,0,0,141,0,0,141,0,112,112,100,112,112,100,112,112,100,105,112,93.75,,30,,1,,,
reacher,cem_observed,ablation,Perturbed 1,150,cem_observed,0,69,0,0,69,0,0,69,0,58,58,100,58,58,100,58,58,100,53,58,91.37931034482759,,30,,1,,,
reacher,cem_observed,ablation,Perturbed 2,150,cem_observed,0,72,0,0,72,0,0,72,0,54,54,100,54,54,100,54,54,100,52,54,96.29629629629629,,30,,1,,,
cube,cem_observed,ablation,Standard,150,cem_observed,47,49,95.91836734693878,41,49,83.6734693877551,31,49,63.265306122448976,65,78,83.33333333333333,51,78,65.38461538461539,37,78,47.43589743589744,37,78,47.43589743589744,,30,,3,,,
cube,cem_observed,ablation,Perturbed,150,cem_observed,141,147,95.91836734693878,134,147,91.15646258503402,115,147,78.2312925170068,80,107,74.76635514018692,72,107,67.28971962616822,57,107,53.271028037383175,46,107,42.99065420560748,,30,,3,,,
cube,cem_observed,ablation,Perturbed 1,150,cem_observed,73,76,96.05263157894737,69,76,90.78947368421052,59,76,77.63157894736842,39,51,76.47058823529412,35,51,68.62745098039215,28,51,54.90196078431372,24,51,47.05882352941177,,30,,3,,,
cube,cem_observed,ablation,Perturbed 2,150,cem_observed,68,71,95.77464788732394,65,71,91.54929577464789,56,71,78.87323943661971,41,56,73.21428571428571,37,56,66.07142857142857,29,56,51.785714285714285,22,56,39.285714285714285,,30,,3,,,
reacher,cem_observed,ablation,Standard,150,cem_observed,0,11,0,0,11,0,0,11,0,115,117,98.2905982905983,115,117,98.2905982905983,115,117,98.2905982905983,114,117,97.43589743589743,,30,,3,,,
reacher,cem_observed,ablation,Perturbed,150,cem_observed,0,24,0,0,24,0,0,24,0,227,229,99.12663755458516,227,229,99.12663755458516,225,229,98.2532751091703,224,229,97.81659388646288,,30,,3,,,
reacher,cem_observed,ablation,Perturbed 1,150,cem_observed,0,10,0,0,10,0,0,10,0,115,117,98.2905982905983,115,117,98.2905982905983,113,117,96.58119658119658,113,117,96.58119658119658,,30,,3,,,
reacher,cem_observed,ablation,Perturbed 2,150,cem_observed,0,14,0,0,14,0,0,14,0,112,112,100,112,112,100,112,112,100,111,112,99.10714285714286,,30,,3,,,
cube,cem_observed,budget,Standard,150,cem_observed,78,81,96.29629629629629,74,81,91.35802469135803,59,81,72.8395061728395,36,46,78.26086956521739,31,46,67.3913043478261,23,46,50,20,46,43.47826086956522,,5,,,,,
cube,cem_observed,budget,Perturbed,150,cem_observed,184,188,97.87234042553192,180,188,95.74468085106383,160,188,85.1063829787234,52,66,78.78787878787878,48,66,72.72727272727273,36,66,54.54545454545455,28,66,42.42424242424242,,5,,,,,
cube,cem_observed,budget,Perturbed 1,150,cem_observed,91,92,98.91304347826087,88,92,95.65217391304348,79,92,85.8695652173913,29,35,82.85714285714286,25,35,71.42857142857143,18,35,51.42857142857143,16,35,45.714285714285715,,5,,,,,
cube,cem_observed,budget,Perturbed 2,150,cem_observed,93,96,96.875,92,96,95.83333333333333,81,96,84.375,23,31,74.19354838709677,23,31,74.19354838709677,18,31,58.064516129032256,12,31,38.70967741935484,,5,,,,,
reacher,cem_observed,budget,Standard,150,cem_observed,0,27,0,0,27,0,0,27,0,100,101,99.00990099009901,99,101,98.01980198019803,99,101,98.01980198019803,98,101,97.02970297029702,,5,,,,,
reacher,cem_observed,budget,Perturbed,150,cem_observed,0,62,0,0,62,0,0,62,0,188,191,98.42931937172774,186,191,97.38219895287958,185,191,96.8586387434555,185,191,96.8586387434555,,5,,,,,
reacher,cem_observed,budget,Perturbed 1,150,cem_observed,0,32,0,0,32,0,0,32,0,94,95,98.94736842105263,93,95,97.89473684210526,92,95,96.84210526315789,92,95,96.84210526315789,,5,,,,,
reacher,cem_observed,budget,Perturbed 2,150,cem_observed,0,30,0,0,30,0,0,30,0,94,96,97.91666666666667,93,96,96.875,93,96,96.875,93,96,96.875,,5,,,,,
cube,cem_transport,transport,Standard,150,cem_transport,79,80,98.75,73,80,91.25,57,80,71.25,35,47,74.46808510638297,32,47,68.08510638297872,27,47,57.4468085106383,17,47,36.170212765957444,,30,,,,,
cube,cem_transport,transport,Perturbed,150,cem_transport,193,195,98.97435897435898,186,195,95.38461538461539,160,195,82.05128205128206,46,59,77.96610169491525,42,59,71.1864406779661,38,59,64.40677966101696,24,59,40.67796610169491,,30,,,,,
cube,cem_transport,transport,Perturbed 1,150,cem_transport,94,95,98.94736842105263,90,95,94.73684210526316,80,95,84.21052631578948,24,32,75,22,32,68.75,20,32,62.5,13,32,40.625,,30,,,,,
cube,cem_transport,transport,Perturbed 2,150,cem_transport,99,100,99,96,100,96,80,100,80,22,27,81.48148148148148,20,27,74.07407407407408,18,27,66.66666666666667,11,27,40.74074074074074,,30,,,,,
reacher,cem_transport,transport,Standard,150,cem_transport,0,24,0,0,24,0,0,24,0,101,104,97.11538461538461,100,104,96.15384615384616,100,104,96.15384615384616,99,104,95.1923076923077,,30,,,,,
reacher,cem_transport,transport,Perturbed,150,cem_transport,0,50,0,0,50,0,0,50,0,198,203,97.53694581280789,198,203,97.53694581280789,197,203,97.04433497536945,199,203,98.0295566502463,,30,,,,,
reacher,cem_transport,transport,Perturbed 1,150,cem_transport,0,29,0,0,29,0,0,29,0,95,98,96.93877551020408,95,98,96.93877551020408,95,98,96.93877551020408,95,98,96.93877551020408,,30,,,,,
reacher,cem_transport,transport,Perturbed 2,150,cem_transport,0,21,0,0,21,0,0,21,0,103,105,98.0952380952381,103,105,98.0952380952381,102,105,97.14285714285714,104,105,99.04761904761905,,30,,,,,
cube,rank_learned,main,Standard,150,rank_learned,11,11,100,11,11,100,11,11,100,88,116,75.86206896551724,75,116,64.65517241379311,58,116,50,33,116,28.448275862068964,,30,,,,,
cube,rank_learned,main,Perturbed,150,rank_learned,120,128,93.75,114,128,89.0625,92,128,71.875,96,126,76.19047619047619,80,126,63.492063492063494,72,126,57.142857142857146,29,126,23.015873015873016,,30,,,,,
cube,rank_learned,main,Perturbed 1,150,rank_learned,58,63,92.06349206349206,55,63,87.3015873015873,48,63,76.19047619047619,48,64,75,39,64,60.9375,37,64,57.8125,16,64,25,,30,,,,,
cube,rank_learned,main,Perturbed 2,150,rank_learned,62,65,95.38461538461539,59,65,90.76923076923077,44,65,67.6923076923077,48,62,77.41935483870968,41,62,66.12903225806451,35,62,56.45161290322581,13,62,20.967741935483872,,30,,,,,
reacher,rank_learned,main,Standard,150,rank_learned,0,6,0,0,6,0,0,6,0,122,122,100,122,122,100,122,122,100,105,122,86.06557377049181,,30,,,,,
reacher,rank_learned,main,Perturbed,150,rank_learned,0,8,0,0,8,0,0,8,0,244,245,99.59183673469387,244,245,99.59183673469387,244,245,99.59183673469387,219,245,89.38775510204081,,30,,,,,
reacher,rank_learned,main,Perturbed 1,150,rank_learned,0,4,0,0,4,0,0,4,0,122,123,99.1869918699187,122,123,99.1869918699187,122,123,99.1869918699187,114,123,92.6829268292683,,30,,,,,
reacher,rank_learned,main,Perturbed 2,150,rank_learned,0,4,0,0,4,0,0,4,0,122,122,100,122,122,100,122,122,100,105,122,86.06557377049181,,30,,,,,
cube,rank_observed,ablation,Standard,150,rank_observed,32,34,94.11764705882354,31,34,91.17647058823529,28,34,82.3529411764706,67,93,72.04301075268818,56,93,60.215053763440864,44,93,47.31182795698925,30,93,32.25806451612903,,30,,,no_delta,,
cube,rank_observed,ablation,Perturbed,150,rank_observed,136,139,97.84172661870504,133,139,95.68345323741008,121,139,87.05035971223022,86,115,74.78260869565217,80,115,69.56521739130434,67,115,58.26086956521739,27,115,23.47826086956522,,30,,,no_delta,,
cube,rank_observed,ablation,Perturbed 1,150,rank_observed,71,72,98.61111111111111,69,72,95.83333333333333,64,72,88.88888888888889,39,55,70.9090909090909,37,55,67.27272727272727,32,55,58.18181818181818,15,55,27.272727272727273,,30,,,no_delta,,
cube,rank_observed,ablation,Perturbed 2,150,rank_observed,65,67,97.01492537313433,64,67,95.5223880597015,57,67,85.07462686567165,47,60,78.33333333333333,43,60,71.66666666666667,35,60,58.333333333333336,12,60,20,,30,,,no_delta,,
reacher,rank_observed,ablation,Standard,150,rank_observed,0,5,0,0,5,0,0,5,0,121,123,98.3739837398374,121,123,98.3739837398374,121,123,98.3739837398374,120,123,97.5609756097561,,30,,,no_delta,,
reacher,rank_observed,ablation,Perturbed,150,rank_observed,0,6,0,0,6,0,0,6,0,246,247,99.59514170040485,246,247,99.59514170040485,245,247,99.19028340080972,235,247,95.1417004048583,,30,,,no_delta,,
reacher,rank_observed,ablation,Perturbed 1,150,rank_observed,0,4,0,0,4,0,0,4,0,122,123,99.1869918699187,122,123,99.1869918699187,122,123,99.1869918699187,118,123,95.9349593495935,,30,,,no_delta,,
reacher,rank_observed,ablation,Perturbed 2,150,rank_observed,0,2,0,0,2,0,0,2,0,124,124,100,124,124,100,123,124,99.19354838709677,117,124,94.35483870967742,,30,,,no_delta,,
cube,rank_observed,ablation,Standard,150,rank_observed,23,24,95.83333333333333,20,24,83.33333333333333,16,24,66.66666666666667,75,103,72.81553398058253,63,103,61.16504854368932,53,103,51.45631067961165,36,103,34.95145631067961,,30,,,no_far,,
cube,rank_observed,ablation,Perturbed,150,rank_observed,128,137,93.43065693430657,118,137,86.13138686131387,98,137,71.53284671532846,89,117,76.06837606837607,79,117,67.52136752136752,63,117,53.84615384615385,31,117,26.495726495726494,,30,,,no_far,,
cube,rank_observed,ablation,Perturbed 1,150,rank_observed,68,71,95.77464788732394,64,71,90.14084507042253,52,71,73.2394366197183,41,56,73.21428571428571,37,56,66.07142857142857,30,56,53.57142857142857,18,56,32.142857142857146,,30,,,no_far,,
